,PFemale,file,height,width
89,0.0126757845,172. 4655626-6225219-image-a-2_1538344659695_0.jpg,132,112
90,0.2317702,173. 20108300-9003600800-kevindicks_189x296_0.jpg,92,96
91,3.558815e-05,174. martin-swales_0.jpg,151,135
92,0.09462346,175. bpanews_b28d793c-375d-496b-90d8-3d11239900aa_1_0.jpg,209,189
93,0.062124602,176. js121645849_0.jpg,187,167
94,0.002667999,177. neil-dardis-web_0.jpg,151,134
95,0.6025844,178. 220px-group_of_fortune_500_ceos_in_2015_%28cropped_to_remove_non-ceo%29_0.jpg,116,96
96,0.3199978,178. 220px-group_of_fortune_500_ceos_in_2015_%28cropped_to_remove_non-ceo%29_1.jpg,116,96
97,9.540481e-05,179. skysports-wta-tennis-steve_4416495_0.jpg,209,189
98,0.00021427195,18. c591cd86-d28f-4628-a81ca29eb5346d3d_0.jpg,124,122
99,0.9292323,180. tracey_stakes_0_0.jpg,542,522
100,0.07956114,181. camra-appoints-new-chief-executive-and-deputy-chief-executive_wrbm_large_0.jpg,209,189
101,9.091682e-05,182. tony-romero-news_0.jpg,266,246
102,0.99974287,183_0.jpg,170,149
103,6.962369e-09,184. michael-izza_0.jpg,303,282
104,2.2447825e-06,185. jpeg_0.jpg,187,167
105,0.04047461,186. mark-carne-everyone-summit-speech-1035x545_0.jpg,209,189
106,0.27573827,187. tufan_erginbilgic_0.jpg,1038,1019
107,1.0474313e-05,188. image_0.jpg,209,189
108,0.005885682,189. 5bfe9e9115d8f_0.jpg,303,282
109,2.8807732e-05,19. _102315468_richardson_getty2_0.jpg,235,215
110,5.5914106e-06,190. alex-beard_0.jpg,266,245
111,0.0046546687,191. newchief_0.jpg,155,135
112,0.014128171,191. newchief_1.jpg,155,134
113,0.011330493,192. standard_0.jpg,187,168
114,0.013698978,193. andy-wilson-cccg_0_0.jpg,348,327
115,0.9859003,194. 20181011_151022_0.jpg,116,96
116,6.433247e-05,194. 20181011_151022_1.jpg,109,104
117,0.0155488895,195. 3500_0.jpg,138,123
118,0.00032942477,196. 1200px-aviva_group_ceo_mark_wilson-750x500_0.jpg,209,189
119,0.0006752405,197. w1siziisijiwmtgvmtevmtqvmdkvmzivntuvmzyvr1mttmv3cy1kyw1lcy1cbgfrzs5qcgcixsxbinailcj0ahvtyiisijgwmhg2ntbcdtawm2mixv0_0.jpg,303,283
120,0.0020151166,198. 8762443_0.jpg,401,381
121,0.0073089004,199. cyber-2-copy-1024x718_0.jpg,155,135
122,0.6761893,199. cyber-2-copy-1024x718_1.jpg,170,149
123,0.00034684507,2. jim-mcnerney-speaks-after-r_0.jpg,142,122
124,0.00040200385,20. page_1_thumb_large_0.jpg,132,112
125,0.18096642,200. sunderland-chief-executive-martin-bain-portrait-shoot_0.jpg,296,283
126,0.00032426804,201. 5b1a6e8f1ae66253008b4ab9-750-375_0.jpg,209,189
127,6.6777335e-05,202. david_sloman_pic_690_460_80_c1_0.jpg,303,283
128,0.69092715,203. chwarae-teg-news-ceo-1-1-dt-en_0.jpg,234,215
129,0.06166046,204. lb%20image%2017_0.jpg,131,122
130,8.576758e-05,206. image_0.jpg,234,214
131,0.00016981024,207. image_0.jpg,187,168
132,5.2575624e-06,208. phil-sayles-2018_0.jpg,142,122
133,0.47605124,209. 9115539_0.jpg,234,214
134,0.3535571,21. president-5_0.jpg,143,135
135,0.24505575,210. imagedetail_209b1097-bfc5-4cb1-b114-69f6e2fb9304_medium_0.jpg,232,215
136,4.2305e-05,211. 9075982_0.jpg,235,215
137,0.1095888,212. 250918wc2_001_0.jpg,142,122
138,0.027400464,212. 250918wc2_001_1.jpg,132,112
139,0.7133158,214. 8546151_0.jpg,347,327
140,0.24756773,215. professorwestprofile_0.jpg,209,189
141,0.018160129,215. professorwestprofile_1.jpg,187,167
142,0.006168724,216. james_porto_chiefexecutive_alan_mulally_ford_ceo_0.jpg,142,122
143,0.12566005,217. kot-_0.jpg,209,189
144,2.9673383e-06,218. sp10-sep-al-jazira-nick-garcia_0.jpg,209,189
